user_id,nama_user,kodepos,email,buyer,seller,lokasi
242,"Lala Laksmiwati, M.Ak",61103,wijayantibakti@cv.ac.id,True,False,Jawa Timur
243,Murti Zulaika,41220,"rafipermadi@cv.ac.id,",True,False,"Banten, Jawa Barat"
244,Darman Yuliarti,80535,"lestariajiman@ud.ac.id,",True,False,"Bali, Nusa Tenggara"
245,Kamila Palastri,22532,"jailaninasim@yahoo.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
246,Irnanto Wahyuni,50573,"kalim26@perum.co.id,",True,False,"Jawa Tengah, Yogyakarta"
247,Natalia Pratiwi,5566,"hhardiansyah@pd.mil.id,",True,False,"Jawa Tengah, Yogyakarta"
248,Mulya Budiman,17451,"jarwathamrin@ud.my.id,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
249,R. Hasta Aryani,55643,"yusufmarpaung@hotmail.com,",True,False,"Jawa Tengah, Yogyakarta"
250,Edison Puspasari,89171,"teguh44@gmail.com,",True,False,"Bali, Nusa Tenggara"
251,Damar Napitupulu,30744,"mansurtania@gmail.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
252,Victoria Tarihoran,53449,"damar87@ud.sch.id,",True,False,"Jawa Tengah, Yogyakarta"
253,Banawi Safitri,84836,"adhiarja24@cv.net,",True,False,"Bali, Nusa Tenggara"
254,Viman Purnawati,46978,"harsanto87@ud.web.id,",True,False,"Banten, Jawa Barat"
255,Luwes Prastuti,31370,"wahyudingandewa@hotmail.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
256,Devi Riyanti,48991,"marsudisimbolon@hotmail.com,",True,False,"Banten, Jawa Barat"
257,Kalim Melani,22450,"darmajimanullang@gmail.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
258,Nabila Halim,69440,"luhungjanuar@perum.id,",True,False,Jawa Timur
259,Safina Wastuti,6784,"ivan13@pd.com,",True,False,Jawa Timur
260,Kacung Rahimah,51998,"wahyu66@yahoo.com,",True,False,"Jawa Tengah, Yogyakarta"
261,"Rama Winarsih, S.Sos",5293,mangunsongkasim@gmail.com,True,False,"Jawa Tengah, Yogyakarta"
262,Iriana Nasyiah,62317,"ctampubolon@hotmail.com,",True,False,Jawa Timur
263,Okto Laksmiwati,98625,"zyolanda@hotmail.com,",True,False,"Sulawesi, Maluku, Papua"
264,Dewi Widiastuti,51068,"jailaniwirda@gmail.com,",True,False,"Jawa Tengah, Yogyakarta"
265,T. Emas Tampubolon,78338,"pranowonasim@hotmail.com,",True,False,Kalimantan
266,Dr. Luhung Situmorang,83102,"lembah59@pd.mil.id,",True,False,"Bali, Nusa Tenggara"
267,Cakrabuana Suartini,57591,"zulaikabagya@gmail.com,",True,False,"Jawa Tengah, Yogyakarta"
268,Mursita Wacana,60770,"nugrohokala@gmail.com,",True,False,Jawa Timur
269,"R. Maida Pranowo, S.Pt",17996,baktiadi48@hotmail.com,True,False,"Jakarta, sebagian Banten dan Jawa Barat"
270,Caturangga Safitri,64201,"jonotamba@hotmail.com,",True,False,Jawa Timur
271,T. Yono Puspita,66915,"ikhsanpadmasari@cv.mil,",True,False,Jawa Timur
272,Bagya Nurdiyanti,34090,"bancar96@hotmail.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
273,Lala Hasanah,32422,"wakiman04@yahoo.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
274,"R.M. Jarwadi Rahayu, S.Ked",90202,jamalia18@hotmail.com,True,False,"Sulawesi, Maluku, Papua"
275,"Drs. Dewi Utami, M.Ak",50035,siti54@pt.mil,True,False,"Jawa Tengah, Yogyakarta"
276,Koko Pudjiastuti,27616,"aurorawacana@ud.int,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
277,Dr. Karta Nasyiah,13105,"umarpaung@hotmail.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
278,Tugiman Manullang,10548,"gandapuspasari@ud.web.id,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
279,"Hj. Julia Hardiansyah, S.Sos",59696,kardinovitasari@cv.web.id,True,False,"Jawa Tengah, Yogyakarta"
280,Karma Gunarto,69956,"garda23@perum.ac.id,",True,False,Jawa Timur
281,"R.M. Dwi Kusumo, S.E.I",91486,safina39@perum.com,True,False,"Sulawesi, Maluku, Papua"
282,Balijan Napitupulu,57581,"purwantibanawi@yahoo.com,",True,False,"Jawa Tengah, Yogyakarta"
283,Atma Wijaya,8354,"rahmi78@pd.desa.id,",True,False,"Bali, Nusa Tenggara"
284,KH. Prayitna Putra,36256,"prabu25@hotmail.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
285,Ajiman Haryanti,3810,"sitompullabuh@pt.or.id,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
286,Betania Lailasari,86505,"rahayusepti@cv.mil,",True,False,"Bali, Nusa Tenggara"
287,"Ratih Puspita, S.Psi",21059,vhabibi@perum.or.id,True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
288,Hesti Setiawan,13638,"mulyanto96@hotmail.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
289,H. Prayoga Wacana,19876,"melaniopung@yahoo.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
290,Cindy Hartati,74736,"viktor51@pd.mil,",True,False,Kalimantan
291,Juli Sitompul,31662,"kani93@hotmail.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
292,"drg. Cakrabuana Maulana, S.Gz",84683,wibowoputu@pt.net.id,True,False,"Bali, Nusa Tenggara"
293,Maman Santoso,68547,"luwarhalim@ud.gov,",True,False,Jawa Timur
294,Puji Sitorus,75840,"jefri62@pt.biz.id,",True,False,Kalimantan
295,Samiah Setiawan,96575,"mandasariwisnu@pt.my.id,",True,False,"Sulawesi, Maluku, Papua"
296,"Banawa Ramadan, S.Kom",84144,marsudi47@gmail.com,True,False,"Bali, Nusa Tenggara"
297,Fitriani Wibowo,7647,"mahendraomar@gmail.com,",True,False,Kalimantan
298,Tgk. Dagel Usada,13594,"mrajata@hotmail.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
299,Rahmi Oktaviani,53820,"karsanathamrin@cv.int,",True,False,"Jawa Tengah, Yogyakarta"
300,Yani Novitasari,60512,"latif30@gmail.com,",True,False,Jawa Timur
301,Anastasia Nasyidah,55423,"qsihombing@ud.com,",True,False,"Jawa Tengah, Yogyakarta"
302,Ella Saragih,20119,"pharyanto@perum.or.id,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
303,Cakrajiya Megantara,19722,"kasim97@gmail.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
304,Hardi Putra,61257,"emin81@hotmail.com,",True,False,Jawa Timur
305,"Tgk. Hasna Utami, M.M.",23372,riniprakasa@gmail.com,True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
306,R. Genta Hartati,45146,"soleh13@hotmail.com,",True,False,"Banten, Jawa Barat"
307,"Chelsea Hidayat, S.Sos",70664,kartikahidayanto@hotmail.com,True,False,Kalimantan
308,Baktiono Puspasari,28403,"mulyantowidodo@yahoo.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
309,Cawisadi Siregar,25086,"tutama@hotmail.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
310,Hasim Hartati,60564,"lulut94@hotmail.com,",True,False,Jawa Timur
311,"Dt. Cahya Melani, S.Pt",53104,zelayasinaga@pd.org,True,False,"Jawa Tengah, Yogyakarta"
312,"Ika Wijayanti, M.Pd",10678,saputravirman@pd.mil.id,True,False,"Jakarta, sebagian Banten dan Jawa Barat"
313,T. Latif Farida,24436,"talia23@pt.biz.id,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
314,Hj. Maimunah Hasanah,35688,"maimunahgunarto@yahoo.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
315,Julia Siregar,36943,"gading59@gmail.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
316,Putri Budiman,34809,"mahesamardhiyah@ud.go.id,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
317,T. Prayogo Nuraini,64149,"kmangunsong@pt.go.id,",True,False,Jawa Timur
318,Karman Namaga,93822,"ssetiawan@hotmail.com,",True,False,"Sulawesi, Maluku, Papua"
319,Saiful Uyainah,67100,"elma98@yahoo.com,",True,False,Jawa Timur
320,Cengkal Mustofa,32079,"samsul68@pd.biz.id,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
321,"Uda Agustina, M.TI.",81423,samosirgatra@gmail.com,True,False,"Bali, Nusa Tenggara"
322,"drg. Lamar Usamah, S.Psi",6601,rafidnasyidah@pt.int,True,False,Jawa Timur
323,Artawan Sitorus,54599,"bakimansaefullah@yahoo.com,",True,False,"Jawa Tengah, Yogyakarta"
324,Umaya Melani,68731,"tantri29@gmail.com,",True,False,Jawa Timur
325,Adiarja Suryono,24561,"bpurwanti@yahoo.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
326,Gilang Haryanto,19739,"manah65@ud.desa.id,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
327,Drs. Maimunah Tampubolon,16962,"jailanipaulin@yahoo.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
328,"Asirwada Wacana, S.Pt",9291,trahayu@pt.my.id,True,False,"Sulawesi, Maluku, Papua"
329,"Tari Widiastuti, S.T.",21336,dwaskita@yahoo.com,True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
330,Heryanto Haryanti,78428,"rini44@pd.web.id,",True,False,Kalimantan
331,Garang Usamah,53416,"hanisitompul@pt.mil,",True,False,"Jawa Tengah, Yogyakarta"
332,Dr. Pranawa Budiman,46419,"edward40@pt.go.id,",True,False,"Banten, Jawa Barat"
333,"Ir. Rendy Suryatmi, S.Sos",52471,irajasa@ud.co.id,True,False,"Jawa Tengah, Yogyakarta"
334,Hendra Wibowo,37963,"ganeppradana@hotmail.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
335,Dr. Suci Marbun,19071,"ohariyah@pd.id,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
336,"Imam Tarihoran, S.Farm",11138,mursininhassanah@pt.id,True,False,"Jakarta, sebagian Banten dan Jawa Barat"
337,"Uchita Pranowo, S.Farm",74549,belinda19@gmail.com,True,False,Kalimantan
338,"dr. Wadi Uwais, M.M.",92642,najmudineman@cv.com,True,False,"Sulawesi, Maluku, Papua"
339,Drs. Tari Hidayanto,53230,"putuanggriawan@cv.int,",True,False,"Jawa Tengah, Yogyakarta"
340,Syahrini Megantara,40515,"gmarbun@perum.com,",True,False,"Banten, Jawa Barat"
341,Makuta Riyanti,20702,"olivarahmawati@ud.mil,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
342,dr. Kamila Kuswoyo,17861,"khidayat@gmail.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
343,"Tgk. Ilsa Mansur, M.M.",68872,irawanirwan@yahoo.com,True,False,Jawa Timur
344,Garan Yolanda,83146,"edi54@cv.int,",True,False,"Bali, Nusa Tenggara"
345,Yuliana Maulana,82791,"sabrinasitumorang@pd.int,",True,False,"Bali, Nusa Tenggara"
346,Dr. Laras Manullang,34514,"wmaheswara@pd.ponpes.id,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
347,Dagel Hartati,95506,"oadriansyah@pd.mil,",True,False,"Sulawesi, Maluku, Papua"
348,"R.M. Yahya Riyanti, S.Pt",68146,marpaungelvin@hotmail.com,True,False,Jawa Timur
349,"R. Iriana Pratiwi, M.M.",92467,jatmikositumorang@gmail.com,True,False,"Sulawesi, Maluku, Papua"
350,"Tari Tampubolon, S.Farm",66392,adiarjauwais@hotmail.com,True,False,Jawa Timur
351,Enteng Pangestu,10835,"luthfi90@hotmail.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
352,Tiara Sitorus,53357,"ilyas55@gmail.com,",True,False,"Jawa Tengah, Yogyakarta"
353,Dadap Maulana,48091,"ihsandamanik@pt.go.id,",True,False,"Banten, Jawa Barat"
354,"R. Hardi Yuliarti, S.Kom",64257,salahudingilang@gmail.com,True,False,Jawa Timur
355,Dadap Novitasari,15354,"tsetiawan@pd.mil,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
356,"Harsanto Hutasoit, S.E.I",9274,lililestari@yahoo.com,True,False,"Sulawesi, Maluku, Papua"
357,R. Wahyu Sihombing,30747,"marsito94@pt.desa.id,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
358,Nardi Nasyiah,63161,"ajimatsaefullah@pd.gov,",True,False,Jawa Timur
359,"Jasmin Siregar, M.Pd",34050,martana55@perum.ponpes.id,True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
360,"Lidya Waluyo, S.E.",15443,pranata08@hotmail.com,True,False,"Jakarta, sebagian Banten dan Jawa Barat"
361,Putri Natsir,21242,"rafidoktaviani@yahoo.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
362,dr. Titi Saptono,51976,"devi19@gmail.com,",True,False,"Jawa Tengah, Yogyakarta"
363,Zulfa Haryanto,959,"zalindra18@ud.ponpes.id,",True,False,"Sulawesi, Maluku, Papua"
364,Elisa Maheswara,66795,"tiarawahyudin@ud.ponpes.id,",True,False,Jawa Timur
365,"Martana Nuraini, S.Kom",99858,dhassanah@ud.co.id,True,False,"Sulawesi, Maluku, Papua"
366,"Oliva Lestari, S.H.",64369,banawi89@hotmail.com,True,False,Jawa Timur
367,Kunthara Palastri,51718,"bwulandari@gmail.com,",True,False,"Jawa Tengah, Yogyakarta"
368,"Drs. Karen Napitupulu, S.E.I",73818,tkuswandari@gmail.com,True,False,Kalimantan
369,"Ir. Rama Wasita, S.Kom",63044,nasimramadan@ud.org,True,False,Jawa Timur
370,Elisa Samosir,54098,"kasusrapuspasari@pd.co.id,",True,False,"Jawa Tengah, Yogyakarta"
371,Purwadi Kusumo,39012,"lulut60@hotmail.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
372,Dirja Safitri,22536,"calistahassanah@ud.sch.id,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
373,"Cakrawangsa Yulianti, S.Sos",34218,maman88@gmail.com,True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
374,Ir. Hasna Hidayat,82807,"jaisuwais@perum.edu,",True,False,"Bali, Nusa Tenggara"
375,Tantri Marpaung,74766,"putrisimanjuntak@hotmail.com,",True,False,Kalimantan
376,Kasim Hastuti,65521,"pranoworafid@pd.desa.id,",True,False,Jawa Timur
377,Hasna Samosir,41355,"adinata68@hotmail.com,",True,False,"Banten, Jawa Barat"
378,Raisa Narpati,43644,"niyagajailani@yahoo.com,",True,False,"Banten, Jawa Barat"
379,"R. Gabriella Budiman, S.T.",74062,rahimahyuliana@yahoo.com,True,False,Kalimantan
380,Kawaca Halim,30383,"jdongoran@perum.co.id,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
381,Baktianto Aryani,30507,"kirawan@yahoo.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
382,H. Martana Prakasa,39130,"asmiantomegantara@hotmail.com,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
383,Opung Samosir,27609,"mhidayat@pd.net,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
384,Yance Firgantoro,33748,"kambali30@pd.id,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
385,Mila Setiawan,17759,"wahyudinraharja@pd.web.id,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
386,Genta Dabukke,27711,"prayogo01@yahoo.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
387,"Dr. Nasim Thamrin, S.Kom",23585,nababancahya@gmail.com,True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
388,Hesti Dongoran,18576,"mariarahimah@pd.co.id,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
389,Tari Nasyidah,82625,"yuliartimustofa@ud.net,",True,False,"Bali, Nusa Tenggara"
390,Jindra Zulkarnain,13244,"nyanahandayani@pt.mil,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
391,"Tgk. Shakila Hartati, S.Ked",99965,oktavianidadap@gmail.com,True,False,"Sulawesi, Maluku, Papua"
392,Kemba Situmorang,72450,"zpradipta@hotmail.com,",True,False,Kalimantan
393,R.A. Cornelia Marpaung,55399,"irfan16@pt.desa.id,",True,False,"Jawa Tengah, Yogyakarta"
394,"Siska Kurniawan, S.E.",98518,shaniapurwanti@ud.int,True,False,"Sulawesi, Maluku, Papua"
395,Banawi Rahayu,28229,"saptonohilda@ud.id,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
396,Artawan Puspita,77141,"sihombingtirta@gmail.com,",True,False,Kalimantan
397,"H. Kamal Nainggolan, S.Farm",35203,olivamarpaung@ud.net.id,True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
398,Ophelia Suartini,96446,"chutapea@gmail.com,",True,False,"Sulawesi, Maluku, Papua"
399,Ajiman Dongoran,66971,"wadi37@yahoo.com,",True,False,Jawa Timur
400,Azalea Ramadan,79777,"lanang00@hotmail.com,",True,False,Kalimantan
401,Dina Marbun,63218,"emanwulandari@yahoo.com,",True,False,Jawa Timur
402,"Vega Nasyidah, S.E.",83925,agustinahalim@perum.biz.id,True,False,"Bali, Nusa Tenggara"
403,Hani Manullang,66441,"wage12@gmail.com,",True,False,Jawa Timur
404,Pia Salahudin,3062,"maryadiwarsita@perum.or.id,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
405,Dacin Nurdiyanti,20784,"radenmelani@perum.my.id,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
406,Amalia Nasyidah,90828,"irarahmawati@cv.web.id,",True,False,"Sulawesi, Maluku, Papua"
407,Laila Rahimah,58651,"wakiman50@perum.or.id,",True,False,"Jawa Tengah, Yogyakarta"
408,"Luwar Saragih, S.Gz",32726,ouwais@pt.desa.id,True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
409,Vega Kusmawati,26926,"zahrayuliarti@cv.mil,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
410,Ir. Perkasa Siregar,15498,"dimaztamba@yahoo.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
411,Danu Prakasa,90672,"permadipangestu@pt.my.id,",True,False,"Sulawesi, Maluku, Papua"
412,Sutan Agus Wastuti,2229,"sabrinaoktaviani@pt.gov,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
413,Galiono Situmorang,23925,"adehalimah@gmail.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
414,"H. Baktiadi Pertiwi, S.Psi",81419,widododanuja@yahoo.com,True,False,"Bali, Nusa Tenggara"
415,Indah Sinaga,48021,"saktiagustina@pt.co.id,",True,False,"Banten, Jawa Barat"
416,Dt. Arta Hidayanto,57069,"viktorbudiyanto@pd.ponpes.id,",True,False,"Jawa Tengah, Yogyakarta"
417,Tiara Agustina,32214,"saragihpanji@cv.web.id,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
418,Zulaikha Halim,39487,"gardajailani@perum.mil,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
419,Belinda Wijayanti,21146,"prasetyosuryono@yahoo.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
420,Adhiarja Suryatmi,51358,"slamethakim@yahoo.com,",True,False,"Jawa Tengah, Yogyakarta"
421,Eluh Wacana,95587,"latuponocaturangga@ud.go.id,",True,False,"Sulawesi, Maluku, Papua"
422,Darimin Wastuti,78934,"lantarsitumorang@perum.mil.id,",True,False,Kalimantan
423,"Drs. Faizah Haryanto, S.Kom",2258,xwasita@hotmail.com,True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
424,Jessica Hutapea,35874,"ythamrin@ud.id,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
425,Okta Utama,51043,"ltampubolon@ud.net.id,",True,False,"Jawa Tengah, Yogyakarta"
426,Vanya Halimah,30053,"dadiyuniar@ud.my.id,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
427,Febi Saptono,59961,"hendri49@gmail.com,",True,False,"Jawa Tengah, Yogyakarta"
428,Wira Haryanti,59956,"hestisaragih@hotmail.com,",True,False,"Jawa Tengah, Yogyakarta"
429,"Ghaliyati Farida, S.Ked",49716,hprabowo@ud.co.id,True,False,"Banten, Jawa Barat"
430,"Cakrabirawa Sirait, S.I.Kom",96557,pmandala@gmail.com,True,False,"Sulawesi, Maluku, Papua"
431,Ir. Salsabila Situmorang,80971,"radithutagalung@hotmail.com,",True,False,"Bali, Nusa Tenggara"
432,"KH. Garang Tamba, M.M.",20732,aharyanto@pd.net,True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
433,Garang Simanjuntak,32562,"artawan04@pd.desa.id,",True,False,"Bengkulu, Jambi, Bangka Belitung, Sumatra Selatan, Lampung"
434,"Cut Puti Hartati, M.TI.",62679,virmanmaryadi@pt.edu,True,False,Jawa Timur
435,Humaira Saptono,18286,"padmi20@hotmail.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
436,Nrima Budiman,12085,"ellapratama@yahoo.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
437,"Ratih Yuniar, M.Kom.",55229,hartakazulkarnain@yahoo.com,True,False,"Jawa Tengah, Yogyakarta"
438,Belinda Wacana,86017,"eprasetya@gmail.com,",True,False,"Bali, Nusa Tenggara"
439,"Yosef Kuswandari, M.Farm",746,luis23@gmail.com,True,False,Kalimantan
440,"Cut Sari Hidayat, S.IP",44643,kurnia00@gmail.com,True,False,"Banten, Jawa Barat"
441,Ophelia Usamah,50830,"usadakarimah@perum.net,",True,False,"Jawa Tengah, Yogyakarta"
442,"Fitria Anggraini, M.Ak",99075,darunarahayu@cv.net,True,False,"Sulawesi, Maluku, Papua"
443,Ilsa Situmorang,62430,"yhidayanto@cv.mil,",True,False,Jawa Timur
444,"Tgk. Prima Adriansyah, S.IP",81705,tirawahyuni@cv.my.id,True,False,"Bali, Nusa Tenggara"
445,"Michelle Sinaga, S.Ked",24545,puspasarisakti@pt.my.id,True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
446,T. Atma Pratama,25932,"asmianto47@cv.desa.id,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
447,"dr. Laras Salahudin, S.E.",57241,hartoastuti@gmail.com,True,False,"Jawa Tengah, Yogyakarta"
448,Hafshah Ramadan,16607,"mariadi79@gmail.com,",True,False,"Jakarta, sebagian Banten dan Jawa Barat"
449,Harsana Prabowo,91078,"wnatsir@hotmail.com,",True,False,"Sulawesi, Maluku, Papua"
450,"Wulan Sitompul, S.Psi",17845,prasetyosyahrini@pd.net,True,False,"Jakarta, sebagian Banten dan Jawa Barat"
451,Ir. Dalima Kusumo,71187,"kayunhassanah@pt.net,",True,False,Kalimantan
452,Rizki Irawan,95962,"halimahprabu@yahoo.com,",True,False,"Sulawesi, Maluku, Papua"
453,Cornelia Usamah,50725,"prasastaelvina@yahoo.com,",True,False,"Jawa Tengah, Yogyakarta"
454,Yuliana Tampubolon,42236,"artawan94@pd.or.id,",True,False,"Banten, Jawa Barat"
455,T. Bajragin Zulkarnain,92071,"hwibowo@perum.edu,",True,False,"Sulawesi, Maluku, Papua"
456,Devi Mustofa,9167,"mulyanirahayu@perum.sch.id,",True,False,"Sulawesi, Maluku, Papua"
457,Dina Irawan,2284,"uhutapea@yahoo.com,",True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
458,"Eva Laksmiwati, S.Kom",95524,caketprastuti@ud.edu,True,False,"Sulawesi, Maluku, Papua"
459,"Raden Napitupulu, S.E.I",29790,sabar25@cv.com,True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
460,"Mustofa Setiawan, S.Kom",9815,gilangutama@pd.go.id,True,False,"Sulawesi, Maluku, Papua"
461,Tgk. Ira Napitupulu,70893,"hharyanti@yahoo.com,",True,False,Kalimantan
462,"Aditya Hidayanto, M.Farm",13,enteng40@cv.sch.id,True,False,"Jakarta, sebagian Banten dan Jawa Barat"
463,"Amalia Winarno, M.M.",24404,cawisadi74@pd.org,True,False,"Aceh, Sumatra Utara, Sumatra Barat, Riau, Kepulauan Riau"
464,"R.M. Mursinin Habibi, S.IP",94214,sidiq60@yahoo.com,True,False,"Sulawesi, Maluku, Papua"
465,Jefri Suartini,63031,"yuliartimichelle@perum.gov,",True,False,Jawa Timur
